GeneID,SRR26282776,SRR26282777,SRR26282778,SRR26282781,SRR26282782,SRR26282783
ENSG00000184155,1,1,0,0,0,0
ENSG00000058085,4951,4643,3614,3560,4756,5089
ENSG00000260088,2,0,1,0,4,4
ENSG00000116815,316,239,215,292,72,223
ENSG00000232917,0,2,1,0,1,0
ENSG00000233057,11,16,13,6,9,11
ENSG00000143167,1,0,0,0,0,1
ENSG00000143184,1,0,2,1,0,0
ENSG00000224691,0,0,0,0,0,0
ENSG00000235101,0,0,0,0,0,0
ENSG00000228215,0,0,0,0,0,0
ENSG00000233626,3,0,0,0,0,0
ENSG00000143228,1324,1415,1306,2239,730,1393
ENSG00000235827,0,0,0,0,0,0
ENSG00000231714,0,0,0,0,0,0
ENSG00000143178,34,52,38,36,51,68
ENSG00000116833,6,10,8,24,15,12
ENSG00000227740,5,10,8,5,1,7
ENSG00000000457,220,197,170,201,128,177
ENSG00000285638,0,0,0,0,0,0
ENSG00000230987,1,4,2,4,1,1
ENSG00000232527,0,0,0,0,1,2
ENSG00000215833,0,0,0,0,0,0
ENSG00000228167,0,0,0,0,0,0
ENSG00000223344,0,0,0,0,0,0
ENSG00000150732,0,0,0,0,0,1
ENSG00000157064,581,477,471,313,329,413
ENSG00000288139,0,0,0,0,0,0
ENSG00000215808,190,175,163,90,76,144
ENSG00000059588,2283,2174,2569,1811,1086,2230
ENSG00000237379,0,1,1,0,0,0
ENSG00000122224,0,0,0,0,0,2
ENSG00000162782,0,1,2,2,1,3
ENSG00000238051,0,0,0,0,0,0
ENSG00000233196,0,0,0,0,0,0
ENSG00000229220,0,0,0,0,0,0
ENSG00000143653,1924,1986,1803,1698,1327,1602
ENSG00000227747,0,0,0,0,0,0
ENSG00000228081,0,0,0,0,0,0
ENSG00000228020,1,1,1,0,0,0
ENSG00000234975,45,57,54,28,46,43
ENSG00000162851,806,786,713,772,381,625
ENSG00000271427,7,9,4,3,4,7
ENSG00000143353,124,111,111,76,60,110
ENSG00000197965,3405,3192,2888,3102,1621,2314
ENSG00000143493,476,448,309,514,95,223
ENSG00000230777,2,2,2,0,1,2
ENSG00000179397,33,28,24,20,13,26
ENSG00000224540,4,5,5,7,0,5
ENSG00000186197,34,23,26,34,23,37
ENSG00000229067,0,0,0,0,0,0
ENSG00000227711,0,0,0,0,0,0
ENSG00000261182,0,0,0,0,0,0
ENSG00000228879,2,2,1,2,0,1
ENSG00000162670,0,1,0,0,0,0
ENSG00000225712,0,0,0,0,0,0
ENSG00000162761,0,0,0,0,0,0
ENSG00000143199,4,5,2,6,2,1
ENSG00000007908,0,0,0,0,0,1
ENSG00000092978,421,378,319,371,147,298
ENSG00000143499,840,774,672,876,618,699
ENSG00000188404,93,105,70,63,29,68
ENSG00000227735,0,0,0,0,0,0
ENSG00000228504,0,0,0,0,0,0
ENSG00000274702,0,0,0,0,0,0
ENSG00000226211,0,0,0,0,0,0
ENSG00000287205,2,6,3,0,3,6
ENSG00000203697,176,142,149,165,173,176
ENSG00000116574,24,25,15,14,14,18
ENSG00000287929,22,29,18,14,22,14
ENSG00000227940,0,0,0,0,0,0
ENSG00000143248,27,32,33,28,13,23
ENSG00000162814,8,5,9,6,5,9
ENSG00000225172,0,0,0,0,1,0
ENSG00000261642,0,0,0,0,0,0
ENSG00000228239,0,0,0,0,0,0
ENSG00000237283,0,0,0,0,0,0
ENSG00000116132,15,19,12,9,10,14
ENSG00000271475,1,0,0,0,0,0
ENSG00000231877,0,1,0,0,1,0
ENSG00000116679,2382,2233,2255,1666,1144,1661
ENSG00000228536,0,0,1,0,2,0
ENSG00000229242,0,0,0,0,0,0
ENSG00000228470,2,1,1,2,2,3
ENSG00000152092,103,84,55,35,58,79
ENSG00000234984,0,0,0,0,0,0
ENSG00000231648,0,2,0,2,0,1
ENSG00000229983,0,0,0,0,0,0
ENSG00000215149,1,0,0,0,0,0
ENSG00000225122,0,0,0,0,0,0
ENSG00000225920,16,8,7,6,10,11
ENSG00000143476,867,823,718,662,235,360
ENSG00000057252,564,588,434,554,193,386
ENSG00000285718,0,0,0,0,0,0
ENSG00000234070,0,0,0,0,0,0
ENSG00000233620,0,0,0,0,0,0
ENSG00000237783,0,0,0,0,0,0
ENSG00000233018,0,0,0,0,0,0
ENSG00000224783,0,0,0,0,0,0
ENSG00000162852,728,680,576,606,325,578
ENSG00000273004,3,7,6,1,2,3
ENSG00000268062,2,0,0,0,2,0
ENSG00000116962,52,46,53,29,54,54
ENSG00000288078,0,0,0,0,0,0
ENSG00000271399,0,0,0,0,1,0
ENSG00000229757,0,0,0,0,0,0
ENSG00000220749,7,1,4,1,4,2
ENSG00000181450,155,141,106,128,76,131
ENSG00000286285,4,0,1,0,3,3
ENSG00000225300,2,2,0,0,3,4
ENSG00000223842,0,1,1,2,0,1
ENSG00000228247,1,0,1,1,3,2
ENSG00000231424,1,2,0,0,0,1
ENSG00000143355,0,0,1,1,0,0
ENSG00000287177,0,0,0,0,0,0
ENSG00000237193,0,0,0,0,0,0
ENSG00000223490,0,0,0,1,1,0
ENSG00000121644,3879,3740,3284,4210,1647,3209
ENSG00000174502,33,22,40,17,30,48
ENSG00000224286,0,0,0,0,0,0
ENSG00000143195,87,68,66,117,17,39
ENSG00000162849,19,23,35,35,13,13
ENSG00000232824,0,0,1,0,1,1
ENSG00000273416,5,2,2,3,2,4
ENSG00000282111,0,0,0,0,0,0
ENSG00000233410,0,0,0,0,0,0
ENSG00000067533,579,579,466,571,242,367
ENSG00000228955,1,0,1,0,1,4
ENSG00000270443,0,0,0,0,0,0
ENSG00000224702,0,0,0,0,0,0
ENSG00000271811,0,1,0,0,0,0
ENSG00000224278,0,0,0,0,0,0
ENSG00000235492,0,0,0,0,0,0
ENSG00000287808,13,7,6,6,3,9
ENSG00000229840,0,0,0,0,0,0
ENSG00000226486,0,0,0,0,0,0
ENSG00000227687,0,1,0,0,0,0
ENSG00000231814,0,0,0,0,0,0
ENSG00000286210,0,0,0,0,0,0
ENSG00000287364,1,0,0,0,0,0
ENSG00000260698,5,8,7,2,2,2
ENSG00000277007,2,4,3,5,4,8
ENSG00000229016,0,0,0,2,0,0
ENSG00000152104,4034,3475,3778,3095,1966,2960
ENSG00000236975,0,0,0,0,0,0
ENSG00000286541,1,0,0,0,0,0
ENSG00000117650,617,588,526,882,374,626
ENSG00000235021,0,2,1,1,0,0
ENSG00000203724,24,34,23,51,18,24
ENSG00000225006,0,0,0,0,0,0
ENSG00000287633,1,0,0,0,0,0
ENSG00000223375,0,0,0,0,0,0
ENSG00000230714,0,0,0,0,0,0
ENSG00000260855,69,50,66,40,26,35
ENSG00000236206,1,1,1,1,4,2
ENSG00000168118,505,506,532,409,221,415
ENSG00000173726,6902,6829,6770,5461,2843,5936
ENSG00000282852,0,0,0,0,0,0
ENSG00000152382,468,478,418,470,283,422
ENSG00000232100,0,0,0,0,0,0
ENSG00000230547,0,0,1,0,0,1
ENSG00000176754,0,1,0,0,0,0
ENSG00000227953,18,22,48,23,16,28
ENSG00000232215,0,0,0,0,0,0
ENSG00000135829,5221,5015,3637,6793,1786,2649
ENSG00000228289,0,0,1,0,0,0
ENSG00000134717,1373,1408,1312,1264,805,1301
ENSG00000232989,0,0,0,0,0,0
ENSG00000233537,0,0,0,0,0,0
ENSG00000116668,63,64,78,101,46,87
ENSG00000278180,0,0,0,0,0,0
ENSG00000232341,4,3,3,4,4,3
ENSG00000287676,4,0,1,0,0,0
ENSG00000236792,17,24,20,17,10,17
ENSG00000143207,670,638,527,518,212,495
ENSG00000270859,0,0,0,0,0,0
ENSG00000238224,0,0,1,0,0,0
ENSG00000286775,0,0,0,0,0,0
ENSG00000237492,1,0,0,1,1,2
ENSG00000230404,0,0,0,0,0,0
ENSG00000236230,1,0,0,0,0,1
ENSG00000026751,0,0,1,0,1,0
ENSG00000150681,0,0,0,0,0,0
ENSG00000116906,976,977,824,735,430,784
ENSG00000092969,122,114,105,46,72,89
ENSG00000157181,815,847,719,877,449,813
ENSG00000250762,1,1,1,0,0,0
ENSG00000236720,0,1,0,0,0,0
ENSG00000227421,0,0,0,0,0,0
ENSG00000227240,0,0,0,0,0,0
ENSG00000076258,45,42,32,20,22,35
ENSG00000286073,0,0,0,0,0,0
ENSG00000117697,361,382,300,380,220,276
ENSG00000235083,0,0,0,0,0,0
ENSG00000162669,12,10,9,4,3,4
ENSG00000225904,0,0,0,0,0,0
ENSG00000270920,0,0,0,0,0,0
ENSG00000143641,1494,1485,1203,1426,1133,972
ENSG00000227630,61,43,45,67,15,23
ENSG00000228830,0,0,0,0,0,0
ENSG00000010932,6,3,3,2,0,5
ENSG00000282849,0,0,0,0,0,0
ENSG00000226640,0,0,0,0,0,0
ENSG00000010072,397,361,320,350,164,285
ENSG00000135766,657,669,520,641,316,431
ENSG00000279261,0,0,0,0,1,0
ENSG00000213051,27,30,43,26,40,29
ENSG00000238054,0,0,0,0,0,0
ENSG00000163534,0,0,0,0,0,0
ENSG00000168243,284,335,330,398,365,332
ENSG00000281453,0,0,0,0,0,0
ENSG00000237469,0,0,0,0,0,0
ENSG00000224939,5,1,3,0,0,1
ENSG00000227613,0,0,0,0,0,0
ENSG00000116183,0,5,3,2,3,0
ENSG00000232194,2,4,4,4,0,3
ENSG00000231612,3,2,5,3,0,0
ENSG00000271036,0,0,0,0,0,0
ENSG00000170382,194,189,187,116,157,164
ENSG00000226868,0,0,0,0,0,0
ENSG00000279401,0,0,0,0,0,0
ENSG00000272362,0,1,0,0,0,0
ENSG00000287450,0,0,0,1,0,0
ENSG00000237011,0,1,0,0,0,0
ENSG00000233583,0,1,0,1,0,0
ENSG00000066027,851,765,687,799,348,756
ENSG00000286263,1,1,0,0,0,0
ENSG00000227006,8,5,7,3,2,4
ENSG00000224525,1,2,0,0,0,1
ENSG00000173728,0,2,3,7,6,5
ENSG00000225811,0,0,0,0,0,0
ENSG00000273093,0,0,0,0,0,0
ENSG00000227818,0,0,0,0,0,0
ENSG00000135828,63,66,44,54,49,84
ENSG00000286398,0,0,0,0,0,0
ENSG00000185523,1,0,0,0,0,0
ENSG00000116711,15,14,12,6,11,12
ENSG00000226750,0,0,0,0,0,0
ENSG00000285665,26,32,28,50,17,37
ENSG00000231022,0,0,0,0,0,0
ENSG00000224436,0,0,0,0,0,0
ENSG00000228208,0,0,0,0,0,0
ENSG00000273384,1,1,1,0,1,2
ENSG00000238061,0,2,4,1,4,1
ENSG00000234915,1,0,0,3,0,1
ENSG00000227585,0,0,0,0,0,0
ENSG00000157060,0,0,0,0,0,1
ENSG00000237213,0,0,0,0,0,0
ENSG00000224260,4,6,2,2,0,4
ENSG00000213045,0,0,0,0,1,0
ENSG00000230063,0,1,2,0,0,0
ENSG00000235467,0,0,0,0,0,0
ENSG00000123684,1896,1809,1673,1684,595,1380
ENSG00000228044,1,1,1,1,0,1
ENSG00000225338,0,2,0,1,0,1
ENSG00000224407,0,0,0,0,0,0
ENSG00000232463,0,0,0,0,0,1
ENSG00000237457,0,0,0,0,0,0
ENSG00000225171,4,2,9,8,5,6
ENSG00000235386,0,0,0,0,0,0
ENSG00000123836,684,624,550,529,251,406
ENSG00000213690,2,0,3,0,0,1
ENSG00000229832,2,1,1,1,1,4
ENSG00000225233,0,1,0,0,0,0
ENSG00000237514,0,0,0,0,0,0
ENSG00000287856,0,0,0,0,0,0
ENSG00000203705,124,140,100,92,75,126
ENSG00000224040,5,5,4,5,2,0
ENSG00000228686,1,1,3,0,1,3
ENSG00000279838,9,10,4,20,2,5
ENSG00000174175,0,0,0,0,0,0
ENSG00000236401,0,0,0,0,0,0
ENSG00000241475,0,0,0,0,0,0
ENSG00000215800,0,0,0,0,0,0
ENSG00000286421,0,0,0,0,0,0
ENSG00000270936,0,0,0,0,0,0
ENSG00000008118,4,0,2,2,0,1
ENSG00000171161,724,755,637,775,480,563
ENSG00000241505,0,0,0,0,0,0
ENSG00000282097,1,0,0,1,0,0
ENSG00000261453,0,0,0,0,0,0
ENSG00000231020,0,0,0,0,0,0
ENSG00000270818,0,1,0,0,0,0
ENSG00000196878,1103,1110,1192,1016,1617,1758
ENSG00000225561,0,0,0,0,0,0
ENSG00000074964,323,314,333,360,333,379
ENSG00000223847,0,0,0,0,0,0
ENSG00000277704,0,0,0,0,0,0
ENSG00000259815,0,0,0,0,0,0
ENSG00000240963,0,0,0,2,0,1
ENSG00000226570,0,0,0,0,0,0
ENSG00000198929,149,107,137,143,131,135
ENSG00000230628,6,4,5,1,0,3
ENSG00000227579,1,0,0,1,0,0
ENSG00000174606,580,552,661,365,260,534
ENSG00000121446,0,0,0,0,0,0
ENSG00000236905,0,0,2,1,0,0
ENSG00000233304,0,1,0,0,0,0
ENSG00000227887,1,4,2,1,1,1
ENSG00000116903,481,516,393,418,220,470
ENSG00000226196,0,0,0,0,0,0
ENSG00000287354,0,1,0,0,1,1
ENSG00000233827,0,0,0,0,0,0
ENSG00000198797,34,42,20,26,15,27
ENSG00000151414,2894,2613,2324,2684,748,2328
ENSG00000177614,39,30,37,43,37,29
ENSG00000235182,0,0,0,0,0,0
ENSG00000287157,2,2,0,0,1,0
ENSG00000233920,0,0,0,0,0,0
ENSG00000225755,0,0,3,0,1,0
ENSG00000197472,127,127,105,145,43,85
ENSG00000230184,6,11,3,5,4,4
ENSG00000232436,0,0,0,0,0,0
ENSG00000231718,0,0,0,0,0,0
ENSG00000136643,355,311,320,298,135,278
ENSG00000232537,0,0,0,0,0,0
ENSG00000236317,0,0,0,0,0,0
ENSG00000176855,328,389,313,516,342,328
ENSG00000227728,0,0,0,0,0,0
ENSG00000225401,0,2,2,5,1,1
ENSG00000228190,0,0,0,0,0,0
ENSG00000135747,15,8,9,9,3,10
ENSG00000227237,3,0,1,0,0,0
ENSG00000069248,1152,1181,1110,1142,586,979
ENSG00000232812,0,0,0,0,0,0
ENSG00000242042,0,0,0,0,1,0
ENSG00000234464,0,0,0,0,0,0
ENSG00000253148,0,0,0,0,0,0
ENSG00000227751,0,0,0,0,0,0
ENSG00000090104,0,0,0,0,0,0
ENSG00000285280,2,2,4,1,1,4
ENSG00000232892,0,0,0,0,1,0
ENSG00000236950,0,0,0,0,0,0
ENSG00000236468,0,0,0,0,1,0
ENSG00000185220,126,107,76,149,59,93
ENSG00000230813,0,1,0,0,0,0
ENSG00000236101,1,0,0,2,0,1
ENSG00000162769,472,459,391,473,217,414
ENSG00000278684,0,0,0,0,0,0
ENSG00000236775,1,1,0,0,0,0
ENSG00000042781,2,8,3,7,3,15
ENSG00000234754,0,0,0,0,0,0
ENSG00000233084,0,0,0,0,0,0
ENSG00000227815,2,0,0,0,0,0
ENSG00000287046,0,0,0,0,0,0
ENSG00000228863,0,1,1,0,0,0
ENSG00000228646,0,0,0,0,0,0
ENSG00000229112,0,0,0,0,0,0
ENSG00000233332,3,4,4,3,2,2
ENSG00000231984,0,0,0,0,0,0
ENSG00000226876,3,3,4,1,1,4
ENSG00000277462,230,216,183,172,43,183
ENSG00000035687,2270,2254,2209,2241,1139,2178
ENSG00000180287,82,53,40,38,22,32
ENSG00000226693,0,0,0,0,0,0
ENSG00000231272,2,2,1,6,2,2
ENSG00000223828,0,0,0,0,0,0
ENSG00000230124,892,941,829,761,652,719
ENSG00000226723,2,3,3,3,5,1
ENSG00000272672,0,1,0,1,0,0
ENSG00000235096,2,3,6,7,1,6
ENSG00000007341,243,210,199,225,185,199
ENSG00000236069,0,0,0,0,0,0
ENSG00000236244,1,0,1,0,0,1
ENSG00000272865,5,2,3,5,2,1
ENSG00000143324,1088,930,748,828,370,625
ENSG00000229871,0,0,0,0,0,0
ENSG00000225222,2,1,1,0,0,0
ENSG00000118193,1823,1675,1492,2410,1124,1902
ENSG00000198842,0,0,0,0,1,0
ENSG00000286619,5,18,13,4,3,5
ENSG00000198756,49,42,47,42,56,82
ENSG00000271558,0,0,0,0,0,0
ENSG00000227554,0,0,0,0,0,0
ENSG00000178596,2,1,1,0,0,1
ENSG00000054282,424,442,423,419,270,466
ENSG00000183780,276,239,227,213,177,309
ENSG00000229663,0,0,0,0,0,0
ENSG00000162702,1109,1078,916,1106,535,915
ENSG00000228530,0,0,0,0,0,0
ENSG00000235060,0,1,0,0,0,0
ENSG00000143194,2,1,3,0,0,1
ENSG00000054267,2337,2310,2027,2233,862,1783
ENSG00000287921,1,3,0,4,1,3
ENSG00000177800,0,0,0,0,0,0
ENSG00000232166,2,3,2,1,3,3
ENSG00000175137,1285,1243,1099,1110,887,1081
ENSG00000134245,82,89,86,89,79,141
ENSG00000228175,17,23,18,15,22,33
ENSG00000187889,9,4,7,14,2,6
ENSG00000097046,1059,1013,913,1034,451,666
ENSG00000282718,0,0,0,0,0,0
ENSG00000231378,0,0,2,0,0,0
ENSG00000235605,2,2,2,1,3,0
ENSG00000224857,0,1,3,1,1,0
ENSG00000273367,7,3,6,5,5,6
ENSG00000231605,0,1,1,1,0,1
ENSG00000236358,7,5,10,2,3,7
ENSG00000203737,1,2,1,0,0,0
ENSG00000215873,1,0,1,0,0,1
ENSG00000185420,460,532,538,422,356,496
ENSG00000272175,0,1,1,1,0,1
ENSG00000213070,2,3,3,11,4,4
ENSG00000282265,0,0,0,0,0,0
ENSG00000229747,0,0,0,0,0,0
ENSG00000233985,0,0,0,0,0,0
ENSG00000236719,1,1,0,0,0,0
ENSG00000136636,2660,2487,2369,2188,1379,2136
ENSG00000225486,0,0,1,1,4,0
ENSG00000227043,0,0,0,0,0,0
ENSG00000163874,362,348,397,370,354,417
ENSG00000286109,4,3,7,2,0,2
ENSG00000213068,0,0,0,0,0,0
ENSG00000054392,71,73,62,52,51,48
ENSG00000188739,24,30,17,31,6,27
ENSG00000286666,1,1,0,0,0,0
ENSG00000273198,0,0,0,1,0,0
ENSG00000203730,2,0,4,0,2,5
ENSG00000225719,0,0,0,0,0,0
ENSG00000273483,1,2,1,2,1,5
ENSG00000203729,0,0,1,0,0,0
ENSG00000232809,0,0,0,0,0,0
ENSG00000285981,0,0,0,0,0,0
ENSG00000261729,0,0,0,1,0,1
ENSG00000215796,17,6,3,10,4,3
ENSG00000233047,0,1,0,1,0,0
ENSG00000143341,27,20,18,15,8,19
ENSG00000228309,0,0,0,0,0,1
ENSG00000229739,17,17,12,7,3,20
ENSG00000116703,7,3,4,2,1,2
ENSG00000278757,0,0,0,0,0,0
ENSG00000264341,0,0,0,0,0,0
ENSG00000264101,0,1,0,2,0,0
ENSG00000252404,0,0,0,0,0,0
ENSG00000243267,3,1,1,0,0,1
ENSG00000252151,0,0,0,0,0,0
ENSG00000252969,0,0,0,0,0,0
ENSG00000252956,0,0,0,0,0,0
ENSG00000265606,0,0,0,0,0,0
ENSG00000284357,0,0,0,0,0,0
ENSG00000207237,0,0,0,0,0,0
ENSG00000252691,0,0,0,0,0,0
ENSG00000253005,0,0,0,0,0,0
ENSG00000207941,0,0,0,0,0,0
ENSG00000199963,0,0,0,0,0,0
ENSG00000264698,0,0,0,0,0,0
ENSG00000207328,0,0,0,0,0,0
ENSG00000207466,0,0,0,0,0,0
ENSG00000252368,0,0,0,0,0,0
ENSG00000206779,1,0,0,0,0,0
ENSG00000200796,0,0,0,0,0,0
ENSG00000252190,0,0,0,1,0,0
ENSG00000283724,0,0,0,0,0,0
ENSG00000284410,0,0,0,0,0,0
ENSG00000252018,0,0,1,0,1,0
ENSG00000206627,0,0,0,1,0,0
ENSG00000283414,0,0,0,0,1,0
ENSG00000207508,1,3,3,1,2,0
ENSG00000200171,0,0,0,0,0,0
ENSG00000207194,0,0,0,0,0,0
ENSG00000283477,0,0,0,0,0,0
ENSG00000263675,6,8,9,3,1,3
ENSG00000200174,0,0,0,0,0,0
ENSG00000238653,0,0,0,0,0,0
ENSG00000212624,0,0,1,0,2,0
ENSG00000200575,0,0,2,0,0,1
ENSG00000212360,0,2,0,1,0,1
ENSG00000242860,0,0,0,0,0,0
ENSG00000263908,0,0,0,0,0,0
ENSG00000283690,0,0,0,0,0,0
ENSG00000251825,0,0,0,0,0,0
ENSG00000201153,1,0,0,0,0,0
ENSG00000222624,0,0,0,0,0,0
ENSG00000223152,0,0,0,0,0,0
ENSG00000212308,0,0,0,0,0,0
ENSG00000276081,1,2,2,0,0,1
ENSG00000239640,0,0,0,0,0,0
ENSG00000252338,0,0,0,0,0,0
ENSG00000239319,0,0,0,0,0,0
ENSG00000251767,0,0,0,0,1,0
ENSG00000202263,0,0,0,0,0,0
ENSG00000199318,0,0,0,0,0,0
ENSG00000199666,0,0,0,0,0,0
ENSG00000200601,0,0,0,0,0,0
ENSG00000242482,0,1,0,0,0,0
ENSG00000201620,0,0,0,0,0,0
ENSG00000206817,0,0,0,0,0,0
ENSG00000284247,0,0,0,0,0,0
ENSG00000264963,0,0,0,1,0,0
ENSG00000264271,0,0,1,0,0,0
ENSG00000239504,0,0,0,0,0,0
ENSG00000284202,0,0,0,0,0,0
ENSG00000251720,2,1,1,2,0,0
ENSG00000274321,0,0,1,0,0,2
ENSG00000198974,0,0,0,0,0,0
ENSG00000212248,0,0,0,1,0,0
ENSG00000207962,0,2,0,0,0,0
ENSG00000276884,0,0,0,0,0,0
ENSG00000207234,6,5,4,1,2,2
ENSG00000202259,0,0,1,0,1,0
ENSG00000212459,0,0,0,0,0,0
ENSG00000278287,0,0,0,0,0,0
ENSG00000277565,0,0,0,0,0,0
ENSG00000263526,1,0,0,0,0,0
ENSG00000211575,0,0,1,2,0,1
ENSG00000275823,0,0,0,0,0,0
ENSG00000277689,0,0,0,0,0,0
ENSG00000274199,0,0,0,0,0,0
ENSG00000202254,0,0,0,0,0,0
ENSG00000244256,5,9,4,6,3,5
ENSG00000201491,0,0,0,0,0,0
ENSG00000275455,0,0,0,0,0,0
ENSG00000272051,0,0,0,0,0,0
ENSG00000200800,0,0,0,0,0,0
ENSG00000252530,0,0,0,0,0,0
ENSG00000200536,0,0,0,0,0,0
ENSG00000211543,0,0,0,0,0,0
ENSG00000252797,2,0,1,1,1,3
ENSG00000212266,0,0,0,0,0,0
ENSG00000222209,0,0,0,0,0,0
ENSG00000277141,0,0,0,0,0,0
ENSG00000215930,0,0,0,0,0,0
ENSG00000238761,0,0,0,0,0,0
ENSG00000206679,1,0,0,0,0,0
ENSG00000264419,1,0,0,0,0,0
ENSG00000222069,0,1,4,0,1,2
ENSG00000252005,0,0,0,0,0,0
ENSG00000252510,0,0,0,0,0,0
ENSG00000252830,0,0,0,0,0,0
ENSG00000283296,0,0,1,0,1,0
ENSG00000252717,0,0,0,0,0,0
ENSG00000194297,0,0,0,0,0,0
ENSG00000277313,0,0,0,0,0,0
ENSG00000207472,0,0,0,0,0,0
ENSG00000206880,0,0,0,0,0,0
ENSG00000199849,0,0,0,0,0,0
ENSG00000252407,0,0,0,0,0,0
ENSG00000212538,4,3,13,4,7,8
ENSG00000251813,0,0,0,0,0,0
ENSG00000207108,0,0,0,0,0,0
ENSG00000202491,0,0,0,0,0,0
ENSG00000201596,0,0,0,0,0,0
ENSG00000276839,1,0,0,0,0,0
ENSG00000207974,0,0,0,0,0,0
ENSG00000273629,1,0,0,0,0,0
ENSG00000201493,0,0,0,0,0,0
ENSG00000200139,0,0,0,0,0,0
ENSG00000283575,0,0,0,0,0,0
ENSG00000253025,0,0,0,0,0,0
ENSG00000201544,3,1,0,0,1,2
ENSG00000202498,0,0,0,0,0,0
ENSG00000221545,0,0,0,0,0,0
ENSG00000252906,1,1,1,1,0,0
ENSG00000206692,0,0,0,0,0,0
ENSG00000202329,0,0,0,0,0,0
ENSG00000242794,0,0,0,1,0,0
ENSG00000212144,0,0,0,0,0,0
ENSG00000283340,0,0,0,0,0,0
ENSG00000252860,0,0,0,0,0,0
ENSG00000263390,0,0,0,0,0,0
ENSG00000207181,2,1,2,4,2,3
ENSG00000264377,1,0,1,1,1,0
ENSG00000207149,0,0,0,0,0,0
ENSG00000284485,20,18,25,8,17,13
ENSG00000201638,0,0,0,0,0,0
ENSG00000239494,7,2,5,5,3,4
ENSG00000252371,0,0,0,0,0,0
ENSG00000199442,0,0,0,0,0,0
ENSG00000239690,0,0,0,0,0,0
ENSG00000202184,1,0,0,1,0,0
ENSG00000241395,0,0,0,0,0,0
ENSG00000200982,0,0,0,0,1,0
ENSG00000222407,0,0,0,0,0,0
ENSG00000265435,0,0,0,0,0,0
ENSG00000200495,0,0,0,0,0,0
ENSG00000202609,0,0,0,0,0,0
ENSG00000252553,0,0,0,0,0,0
ENSG00000222240,0,0,0,0,0,0
ENSG00000212187,0,0,0,0,0,0
ENSG00000200036,0,0,0,0,0,0
ENSG00000201421,0,0,0,0,0,0
ENSG00000212610,0,0,0,0,0,0
ENSG00000200327,0,0,0,0,0,0
ENSG00000206905,0,0,0,0,0,0
ENSG00000200972,0,0,0,0,0,0
ENSG00000252011,0,0,0,0,0,0
ENSG00000207326,0,0,0,0,0,0
ENSG00000212205,0,2,0,0,0,1
ENSG00000264358,1,0,0,0,0,0
ENSG00000206640,0,0,0,0,0,0
ENSG00000212527,0,0,0,0,0,0
ENSG00000252879,0,0,0,0,0,1
ENSG00000252612,0,1,1,0,0,0
ENSG00000202264,0,0,0,0,0,0
ENSG00000285609,0,0,0,0,0,0
ENSG00000252084,0,1,0,0,1,0
ENSG00000200085,0,0,0,0,1,0
ENSG00000264500,2,3,1,1,2,0
ENSG00000202025,0,0,0,0,0,0
ENSG00000225545,0,0,0,0,0,0
ENSG00000206990,0,0,0,0,0,0
ENSG00000230175,0,0,1,1,1,2
ENSG00000225272,1,0,0,1,1,0
ENSG00000273365,2,1,1,1,0,0
ENSG00000224358,7,7,13,4,4,5
ENSG00000230659,0,0,0,0,2,0
ENSG00000162545,1445,1419,1461,1661,1178,1459
ENSG00000090432,513,468,454,504,341,399
ENSG00000215520,0,0,0,0,0,0
ENSG00000183114,0,0,0,0,0,0
ENSG00000158825,66,80,39,33,98,61
ENSG00000158828,309,333,320,215,305,261
ENSG00000284005,0,0,0,0,0,0
ENSG00000117242,84,88,90,130,41,52
ENSG00000234473,3,1,0,0,0,3
ENSG00000238754,1,1,1,0,0,0
ENSG00000221680,0,0,0,0,0,0
ENSG00000162630,2,4,0,5,1,4
ENSG00000276735,0,1,2,0,1,2
ENSG00000232077,2,2,0,2,0,0
ENSG00000229639,0,0,0,0,0,0
ENSG00000287453,0,0,0,0,0,0
ENSG00000270615,0,0,0,0,0,0
ENSG00000287283,0,0,0,0,0,0
ENSG00000240692,0,0,0,0,0,0
ENSG00000237919,0,0,0,2,0,0
ENSG00000066557,1219,1239,1095,1028,589,877
ENSG00000244389,0,1,0,0,0,0
ENSG00000228988,4,0,1,0,0,0
ENSG00000118454,1271,1267,1146,1107,552,842
ENSG00000226088,1,4,6,0,3,5
ENSG00000116761,112,101,85,60,64,144
ENSG00000278636,0,0,0,0,0,0
ENSG00000271992,2,1,0,0,0,2
ENSG00000233020,0,0,0,0,1,0
ENSG00000237033,1,0,2,2,0,0
ENSG00000226208,0,0,0,0,0,0
ENSG00000007968,174,193,154,162,82,101
ENSG00000235052,5,6,7,2,2,12
ENSG00000117318,847,912,547,1410,411,574
ENSG00000285802,0,0,2,0,0,0
ENSG00000229239,0,0,0,0,1,0
ENSG00000142676,7034,7249,8271,6940,7360,7450
ENSG00000057757,456,471,511,418,448,413
ENSG00000117308,652,669,573,557,463,650
ENSG00000273844,0,0,0,0,0,0
ENSG00000235748,4,9,7,14,9,3
ENSG00000237861,0,1,1,0,0,1
ENSG00000221879,0,0,0,0,0,0
ENSG00000230260,0,0,0,0,1,0
ENSG00000199241,0,0,0,0,0,0
ENSG00000226919,5,3,4,1,1,10
ENSG00000223963,1,3,2,2,4,3
ENSG00000215802,0,0,0,0,0,0
ENSG00000233615,3,0,1,1,0,0
ENSG00000238085,0,0,0,0,0,0
ENSG00000265831,0,0,0,0,0,0
